,Unnamed: 0,EI Code,EI Name,EI Type,Address,EI Designation Date,phone,provider,province
124,124,APUX,Vancouver School of Healing Arts,Private Institution," Howe St,  Vancouver,  British Columbia,  Canada,  ",2010-02-17,208-1125,ESDC,bc
125,125,APUY,Discovery Community College - Maple Ridge,Private Institution,"22141 - 119 avenue,  Maple Ridge,  British Columbia,  Canada,  ",2010-03-30,(604) 463-1174,ESDC,bc
126,126,APUZ,Dorset College,Private Institution,"1215 West Broadway,  Vancouver,  British Columbia,  Canada,  ",2010-05-12,(250) 879-8686,ESDC,bc
127,127,APVC,Divesafe International,Private Institution,"170 Dogwood Street,  Campbell River,  British Columbia,  Canada,  ",2010-11-04,(250) 287-3837,ESDC,bc
128,128,APVF,Western Maritime Institute,Private Institution,"3519 Hallberg Road,  Ladysmith,  British Columbia,  Canada,",2011-08-16,,ESDC,bc
129,129,APVH,Q College - Victoria,Private Institution,"303 - 771 Vernon Ave,  Victoria,  British Columbia,  Canada,  ",2012-02-24,(250)298-5059,ESDC,bc
130,130,APVI,Vancouver Beijing College of Chinese Medicine,Private Institution,"3135 - 8888 Odlin Cres,  Vancouver,  British Columbia,  Canada,  ",2012-05-22,(604)207-9389,ESDC,bc
131,131,APVJ,Mark Anthony Academy of Cosmetology,Private Institution,"5rd Street,  Langley,  British Columbia,  Canada,  ",2012-06-18,735 203,ESDC,bc
132,132,APVK,Orane International College,Private Institution,"140 - 1675 Douglas St,  Victoria,  British Columbia,  Canada,  ",2012-06-18,(250)388-4440,ESDC,bc
133,133,APVL,All Body Laser Corp. Training Institute,Private Institution,"140 - 2627 Shaugnessy St,  Port Coquitlam,  British Columbia,  Canada,  ",2012-07-18,(604)773-7515,ESDC,bc
134,134,APVM,Canadian College of Shiatsu Therapy,Private Institution,"142 Lonsdale Ave,  North Vancouver,  British Columbia,  Canada,  ",2012-07-20,(604)904-4187,ESDC,bc
135,135,APVN,UA Piping Industry College of BC-Fort St John Campus,Private Institution,"7 Ave.,  Fort St John,  British Columbia,  Canada,  ",2012-09-18,825 100,ESDC,bc
136,136,APVO,Okanagan Mountain Helicopters FTU Ltd.,Private Institution,"6285 Airport Way,  Kelowna,  British Columbia,  Canada,  ",2012-10-03,(250)491-9359,ESDC,bc
137,137,APVP,"CDI College of Business, Technology & Healthcare - South Surrey",Private Institution," 56th Ave,  Surrey,  British Columbia,  Canada,  ",2012-12-11,112-14928,ESDC,bc
138,138,APVR,Vancouver Hairdressing Academy - Vancouver,Private Institution,"528 West Broadway,  Vancouver,  British Columbia,  Canada,  ",2013-05-16,(604)616-9179,ESDC,bc
139,139,APVS,Vancouver Hairdressing Academy - Surrey,Private Institution," 152ND Street,  Surrey,  British Columbia,  Canada,  ",2013-05-31,101-2828,ESDC,bc
140,140,APVU,Canadian College,Private Institution,"200 - 1050 Alberni Street,  Vancouver,  British Columbia,  Canada,  ",2014-03-11,(604)688-9366,ESDC,bc
141,141,APVW,St. Mark's College,Private Institution,"5935 Iona Dr,  Vancouver,  British Columbia,  Canada,  ",2014-07-15,(604)822-4463,ESDC,bc
142,142,APVX,Canadian Health Care Academy - Vancouver,Private Institution,"516 Kingsway,  Vancouver,  British Columbia,  Canada,  ",2014-07-31,(604)589-2422,ESDC,bc
143,143,APVY,Sprott Shaw College - Richmond,Private Institution,"7920 Cambie Road,  Richmond,  British Columbia,  Canada,  ",2014-10-06,(604)708-8867,ESDC,bc
144,144,APVZ,Capital College,Private Institution,"540 - 4400 Hazelbridge Way,  Richmond,  British Columbia,  Canada,  ",2015-03-23,(604)270-7426,ESDC,bc
145,145,APWA,Ajna Yoga,Private Institution," Oak Bay Avenue,  Victoria,  British Columbia,  Canada,  ",2015-08-03,209-2250,ESDC,bc
146,146,APWB,Brighton College - Surrey,Private Institution,"217 - 9801 King George BLVD,  Surrey,  British Columbia,  Canada,  ",2015-08-03,(604)587-5608,ESDC,bc
147,147,APWC,Canadian National Institute of Business,Private Institution,"Unit 125 and 125A,  3030 Lincoln Avenue,  Coquitlam,  British Columbia,  Canada,   2642",2019-11-05,(604) 474,ESDC,bc
148,148,APWR,Vancouver Career College - Burnaby,Private Institution,"212 - 5021 Kingsway,  Burnaby,  British Columbia,  Canada,  ",1998-09-30,(604) 438-6881,ESDC,bc
149,149,APWS,Sprott Shaw College- Abbotsford,Private Institution,"1 - 33655 Essendene Avenue,  Abbotsford,  British Columbia,  Canada,  ",1998-12-21,(604) 503-3323,ESDC,bc
150,150,APWT,Interior Academy,Private Institution,"113 Victoria Street,  Kamloops,  British Columbia,  Canada,  ",2013-09-20,(250) 374-5565,ESDC,bc
151,151,APWV,Sprott Shaw College - Penticton,Private Institution,"101 - 2603 Skaha Lake Road,  Penticton,  British Columbia,  Canada,  ",1999-07-26,(250) 770-2277,ESDC,bc
152,152,APWW,Sprott Shaw College - Nanaimo,Private Institution,"6-140 Terminal Avenue,  Nanaimo,  British Columbia,  Canada,  ",2012-07-10,(250) 754-9600,ESDC,bc
153,153,APWX,Sprott Shaw College - Kelowna,Private Institution,"200- 546 Leon Avenue,  Kelowna,  British Columbia,  Canada,  ",1999-09-28,(250) 860-8884,ESDC,bc
154,154,APXD,Nimbus School of Recording & Media,Private Institution,"300 - 238 East 2nd Ave,  Vancouver ,  British Columbia,  Canada,  ",2000-02-07,(604) 875-8998,ESDC,bc
155,155,APXE,Cornerstone International Community College of Canada,Private Institution,"609 W HASTINGS STEET,  Vancouver,  British Columbia,  Canada,  ",2000-02-10,(604) 687-5414,ESDC,bc
156,156,APXJ,Windsong College of Healing Arts,Private Institution,"6199 Smith Road,  Port Alberni,  British Columbia,  Canada,  ",2000-07-27,(250) 723-3307,ESDC,bc
157,157,APXO,Focus College - Kelowna,Private Institution," St. Paul Street,  Kelowna,  British Columbia,  Canada,",2016-01-21,206 1470,ESDC,bc
158,158,APXS,Stenberg College - Surrey,Private Institution,"750, 13450 - 102nd ave,  Surrey,  British Columbia,  Canada,  ",2000-11-08,(604) 580-2772,ESDC,bc
159,159,APXU,West Coast College of Massage Therapy - Victoria,Private Institution,"100 - 818 Broughton Street,  Victoria,  British Columbia,  Canada,  ",2000-11-15,(250) 381-9800,ESDC,bc
160,160,APYB,Canadian College of Performing Arts,Private Institution,"1701 Elgin Road,  Victoria,  British Columbia,  Canada,  ",2001-01-25,(250) 595-9970,ESDC,bc
161,161,APYJ,Corpus Christi College,Private Institution,"5935 Iona Drive,  Vancouver,  British Columbia,  Canada,  ",2011-06-17,(604) 822-6862,ESDC,bc
162,162,APYL,Boucher Institute of Naturopathic Medicine,Private Institution,"200 - 435 COLUMBIA STREET,  New Westminster,  British Columbia,  Canada,  ",2001-07-30,(604) 777-9981,ESDC,bc
163,163,APYN,Sprott Shaw College - East Vancouver,Private Institution," Terminal Avenue,  Vancouver,  British Columbia,  Canada,  ",2001-08-01,501-333,ESDC,bc
164,164,APYQ,Sprott Shaw College - Kamloops,Private Institution,"301 - 340 Victoria St,  Kamloops,  British Columbia,  Canada,  ",2001-09-28,(250) 314-1122,ESDC,bc
165,165,APYS,Vancouver Career College - Chilliwack,Private Institution,"8392 Young Road,  Chilliwack,  British Columbia,  Canada,  ",2016-11-17,(604)850-3523,ESDC,bc
166,166,APYZ,Vancouver Premier College of Hotel Management,Private Institution,"200 - 1338 West Broadway,  Vancouver,  British Columbia,  Canada,  ",2001-11-06,(604) 730-1628,ESDC,bc
167,167,APZB,Oshio College of Acupuncture & Herbology,Private Institution,"100 - 3491 Saanich Road,  Victoria,  British Columbia,  Canada,  ",2001-12-14,(250) 472-6601,ESDC,bc
168,168,APZC,LaSalle College Vancouver- Renfrew,Private Institution,"2665 Renfrew Street,  Vancouver,  British Columbia,  Canada,  ",,(604) 683-9200,ESDC,bc
169,169,APZE,Ashton College - Vancouver,Private Institution,"300 - 1190 Melville Street,  ,  Vancouver,  British Columbia,  Canada,  ",2002-02-15,(604) 899-0803,ESDC,bc
170,170,APZJ,Vancouver Career College - Surrey,Private Institution,"230 - 13 Ave,  Surrey,  British Columbia,  Canada,  ",2002-05-13,401 108,ESDC,bc
171,171,APZM,Sprott Shaw College - Maple Ridge,Private Institution,"204 - 20395 Lougheed Highway,  Maple Ridge,  British Columbia,  Canada,  ",2012-07-10,(604) 466-3600,ESDC,bc
172,172,APZQ,Vancouver Career College - Coquitlam,Private Institution,"5 - 1180 Pinetree Way,  Coquitlam,  British Columbia,  Canada,  ",2002-06-29,(604) 944-8855,ESDC,bc
173,173,APZU,Centre for Arts And Technology - Kelowna,Private Institution,"100 - 1632 Dickson Avenue,  Kelowna,  British Columbia,  Canada,  ",2002-08-16,(250) 860-2787,ESDC,bc
174,174,APZZ,Central College,Private Institution,"220-60 8th Street,  New Westminster,  British Columbia,  Canada,  ",2002-09-16,(604) 523-2388,ESDC,bc
175,175,AQAF,Cambridge College,Private Institution," Kingsway,  Burnaby,  British Columbia,  Canada,  ",1997-08-11,454-4800,ESDC,bc
176,176,AQAH,Pacific Institute of Culinary Arts,Private Institution,"1505 West 2nd Avenue,  Vancouver,  British Columbia,  Canada,  ",1997-08-11,(604) 734-4488,ESDC,bc
177,177,AQAK,Universal Learning Institute - Richmond,Private Institution,"200 - 8211 Ackroyd Road,  Richmond,  British Columbia,  Canada,  ",1997-08-11,(604) 273-2880,ESDC,bc
178,178,AQAY,Universal Learning Institute - Vancouver,Private Institution," Terminal Avenue,  Vancouver,  British Columbia,  Canada,  ",2003-02-13,702-333,ESDC,bc
179,179,AQBB,New Image College,Private Institution,"987 Granville Street,  2nd Floor,  Vancouver,  British Columbia,  Canada,  ",2003-04-10,(604) 685-8807,ESDC,bc
180,180,AQBC,Cambria College - Victoria,Private Institution," Fort Street,  Victoria,  British Columbia,  Canada,  ",2016-09-29,210-702,ESDC,bc
181,181,AQBE,Brighton College - Burnaby,Private Institution,"305 - 4538 Kingsway,  Burnaby,  British Columbia,  Canada,  ",2003-05-08,(604) 430-5608,ESDC,bc
182,182,AQBK,Mountain Transport Institute Ltd.,Private Institution,"2181A 6th Avenue,  Castlegar,  British Columbia,  Canada,  ",2018-03-05,(250) 365-3748,ESDC,bc
183,183,AQBL,Omni College,Private Institution,"3130 - 8788 McKim Way,  Richmond,  British Columbia,  Canada,  ",2004-02-04,(604) 279-1800,ESDC,bc
184,184,AQBQ,PCU College of Holistic Medicine,Private Institution,"100 - 5021 Kingsway,  Burnaby,  British Columbia,  Canada,  ",2004-03-24,(604) 433-1299,ESDC,bc
185,185,AQCC,Kelowna College of Professional Counselling,Private Institution,"101 - 251 Lawrence Avenue,  Kelowna,  British Columbia,  Canada,  ",2005-02-10,(250) 717-0412,ESDC,bc
186,186,AQCH,Acsenda School of Management,Private Institution," Burrard Street,  Vancouver,  British Columbia,  Canada,  ",2005-03-31,200-666,ESDC,bc
187,187,AQCL,Metropolitan Community College,Private Institution,"900 - 549 HOWE STREET,  Vancouver,  British Columbia,  Canada,  ",2012-08-22,(604) 320-3332,ESDC,bc
188,188,AQCN,Vancouver Animation School,Private Institution," Byrne Road,  Burnaby,  British Columbia,  Canada,  ",2016-02-05,270-5489,ESDC,bc
189,189,AQCO,CG Masters School of 3D Animation & VFX,Private Institution,"323 - 800 Carnarvon Street,  New Westminister,  British Columbia,  Canada,  ",2016-03-30,(604)553-2462,ESDC,bc
190,190,AQCQ,Western Community College,Private Institution," 8 Street,  Surrey,  British Columbia,  Canada,  ",2016-03-30,201-209,ESDC,bc
191,191,AQCS,Millar College of the Bible - Sunnybrae,Private Institution,"3915 Sunnybrae Canoe Pt Road,  Tappen,  British Columbia,  Canada,",2016-08-15,,ESDC,bc
192,192,AQCT,Senniyo Aesthetics International School,Private Institution,"7300 Westminister Hwy,  Richmond,  British Columbia,  Canada,  ",2016-09-26,(604)244-7633,ESDC,bc
193,193,AQCV,Madlab School of Fitness,Private Institution,"1980 Clark Dr,  Vancouver,  British Columbia,  Canada,  ",2016-12-02,(604)253-1261,ESDC,bc
194,194,AQCW,Medical Reception College - Vancouver,Private Institution,"820 - 605 Robson Street,  Vancouver,  British Columbia,  Canada,  ",2016-12-02,(403)701-2837,ESDC,bc
195,195,AQCX,Victoria Academy of Dramatic Arts,Private Institution," Humboldt St.,  Victoria,  British Columbia,  Canada,  ",2016-12-02,114-840,ESDC,bc
196,196,AQCY,In Focus Film School,Private Institution,"1-306 Abbott Street,  Vancouver,  British Columbia,  Canada,",2017-03-07,,ESDC,bc
197,197,AQCZ,Sprott Shaw College - Chilliwack,Private Institution,"45860 Cheam Avenue,  Chilliwack,  British Columbia,  Canada,",2017-04-03,,ESDC,bc
198,198,AQDA,Sprott Shaw College - Vancouver Seymour,Private Institution,"541 Seymour Street,  Vancouver ,  British Columbia,  Canada,",2017-04-03,,ESDC,bc
199,199,AQDB,Sprott Shaw College - Vancouver Pender,Private Institution," West Pender Street,  Vancouver,  British Columbia,  Canada,",2017-04-04,200-789,ESDC,bc
200,200,AQDC,Career City College,Private Institution," Harvey Avenue,  Kelowna,  British Columbia,  Canada,  ",2017-07-10,201-1634,ESDC,bc
201,201,AQDD,Pacific Link College - Surrey,Private Institution," 152 Streeet,  Surrey,  British Columbia,  Canada,",2017-09-05,201-10090,ESDC,bc
202,202,AQDE,Infofit Educators,Private Institution," West Broadway,  Vancouver,  British Columbia,  Canada,",2017-09-05,102-1687,ESDC,bc
203,203,AQDG,Sterling College,Private Institution," Melville Steet,  Vancouver,  British Columbia,  Canada,  ",2017-10-16,200-1111,ESDC,bc
204,204,AQDH,Ashton College - Abbotsford,Private Institution," Cardinal Ave,  Abbotsford,  British Columbia,  Canada,  ",2017-10-17,110-30475,ESDC,bc
205,205,AQDJ,Create Career College - Burnaby,Private Institution," Kingsway,  Burnaby,  British Columbia,  Canada,",2017-11-27,650-4789,ESDC,bc
206,206,AQDK,Heritage Community College,Private Institution,"8 Street, Unit 110,  Surrey,  British Columbia,  Canada,",2017-12-07,166 128,ESDC,bc
207,207,AQDL,Canadian Vocational Training Center,Private Institution,"201 Victoria Steet,  Prince George,  British Columbia,  Canada,  ",2018-01-11,250 596-1575,ESDC,bc
208,208,AQDO,Sterling College - Surrey,Private Institution,"320 - 10362 King George Blvd,  Surrey,  British Columbia,  Canada,",2018-04-20,,ESDC,bc
209,209,AQDQ,Drake Medox College - Surrey,Private Institution,"10590 King George Boulevard,  Surrey,  British Columbia,  Canada,  ",2018-07-19,604-930-4517,ESDC,bc
210,210,AQDR,Centre of Arts and Technology - Surrey,Private Institution,"10060 King George Blvd,  Surrey,  British Columbia,  Canada,",2018-08-10,,ESDC,bc
211,211,AQDS,Focus College - Surrey,Private Institution,"105, 13th Avenue,  Surrey,  British Columbia,  Canada,",2018-10-04,655 104,ESDC,bc
212,212,AQDT,Coquitlam College - Surrey,Private Institution,"C King George Road,  Surrey,  British Columbia,  Canada,",2018-11-16,350 9801,ESDC,bc
213,213,AQDU,Canadian Film and Television Institute,Private Institution," Vanier Place,  Richmond,  British Columbia,  Canada,",2019-03-18,150-13151,ESDC,bc
214,214,AQDV,First College - Kelowna,Private Institution,"532 Leon Ave,  2nd Floor,  Kelowna,  British Columbia,  Canada,",2019-05-08,,ESDC,bc
215,215,AQDW,Lighthouse Labs - Vancouver,Private Institution," W Georgia St,  Vancouver,  British Columbia,  Canada,",2019-05-16,600-401,ESDC,bc
216,216,AQDY,Body Bar Academy,Private Institution,"# King George Blvd,  Surrey,  British Columbia,  Canada,",2019-11-19,123 3237,ESDC,bc
217,217,AQDZ,Canada College Vancouver,Private Institution,"300 - 900 Burrard St.,  Vancouver,  British Columbia,  Canada,",2019-11-19,,ESDC,bc
218,218,AQEA,Rayway Operator Training School Ltd.,Private Institution,"1 Street,  Aldergrove,  British Columbia,  Canada,",2019-11-28,123 272,ESDC,bc
219,219,AQEB,BrainStation,Private Institution,"455 Granville Street,  Suite 400,  Vancouver,  British Columbia,  Canada,",2020-04-30,,ESDC,bc
220,220,AQEC,Tamwood Careers,Private Institution," West Pender St.,  Vancouver,  British Columbia,  Canada,",2020-06-04,200-900,ESDC,bc
221,221,AQED,Columbia Paramedic Academy - Langley,Private Institution,"10-8nd Street,  Langley,  British Columbia,  Canada,",2020-07-10,948 202,ESDC,bc
222,222,AQEE,Columbia Paramedic Academy - Victoria,Private Institution,"5 - 3948 Quadra Street,  Victoria,  British Columbia,  Canada,",2020-07-10,,ESDC,bc
223,223,AQEF,Northeastern University - Vancouver,Private Institution,"333 Seymour Street, 8th Floor,  Vancouver,  British Columbia,  Canada,",2020-08-27,,ESDC,bc
224,224,AQEG,On The Mic Training,Private Institution,"101 Powell Street,  Vancouver,  British Columbia,  Canada,",2020-08-31,,ESDC,bc
225,225,AQEH,Story Institute,Private Institution,"320 - 640 W. Broadway,  Vancouver,  British Columbia,  Canada,",2020-09-04,,ESDC,bc
226,226,AQEI,Collège Éducacentre,Private Institution,"842 Thurlow St.,  Vancouver,  British Columbia,  Canada,",2020-09-11,,ESDC,bc
227,227,AQEJ,Canadian School of Natural Nutrition - Vancouver Island,Private Institution,"# Douglas Street,  Victoria,  British Columbia,  Canada,",2020-10-06,208 3045,ESDC,bc
228,228,AUAA,University of British Columbia (UBC),University,"Student Financial Aid & Awards,  Brock Hall,  1036 - 1874 East Mall,  Vancouver,  British Columbia,  Canada,  ",1988-12-21,(604)822-5111,ESDC,bc
229,229,AUAE,Simon Fraser University,University,"Mbc 3200,  Office Of The Registrar,  8888 University Drive,  Burnaby,  British Columbia,  Canada,  ",1988-12-21,(778) 782-3111,ESDC,bc
230,230,AUAF,University of Victoria,University,"Student Awards ,  Financial Aid Office,  P.O. Box 3025,  Victoria,  British Columbia,  Canada,  ",1988-12-21,(250)721-8423,ESDC,bc
231,231,AUAG,University of Northern British Columbia,University,"3333 University Way,  Prince George,  British Columbia,  Canada,  ",1992-10-23,2509606363,ESDC,bc
232,232,AUAJ,Royal Roads University,University,"2005 Sooke Rd.,  Victoria,  British Columbia,  Canada,  ",1989-07-18,(250) 391-2511,ESDC,bc
233,233,AUAP,Thompson Rivers University,University,"Financial Aid & Awards,  900 McGill Road,  Kamloops,  British Columbia,  Canada,  ",2005-09-07,(250) 828-5024,ESDC,bc
234,234,AUAV,Capilano University,University,"2055 Purcell Way,  North Vancouver,  British Columbia,  Canada,  ",2008-05-15,(604) 986-1911,ESDC,bc
235,235,AUAW,Emily Carr University of Art + Design,University,"520 E 1 Avenue,  Vancouver,  British Columbia,  Canada,  ",2008-05-15,(604) 844-3081,ESDC,bc
236,236,AUAX,Kwantlen Polytechnic University,University,"12666 72 Avenue,  Surrey,  British Columbia,  Canada,  ",2008-05-15,(604) 599-2040,ESDC,bc
237,237,AUAY,University of the Fraser Valley,University,"33844 King Road,  Abbotsford,  British Columbia,  Canada,  ",2008-05-15,(604) 504-7441,ESDC,bc
238,238,AUAZ,Vancouver Island University,University,"900 5th Street,  Nanaimo,  British Columbia,  Canada,  ",2008-05-15,(250) 753-3245,ESDC,bc
239,239,AVAA,British Columbia Institute of Technology,Technical and Vocational,"3700 Willingdon Ave.,  Burnaby,  British Columbia,  Canada,  ",1988-12-21,(604) 432-8555,ESDC,bc
240,240,AVAD,Vancouver Community College,Technical and Vocational,"250 West Pender St.,  City Centre,  Vancouver,  British Columbia,  Canada,  ",1988-12-21,(604) 443-8408,ESDC,bc
241,241,AVAG,Body Bar Laser Academy,Technical and Vocational," King George Blvd,  Surrey,  British Columbia,  Canada,",2019-08-14,123 3237,ESDC,bc
242,242,AVAH,Ocean Quest Watersports Ltd.,Technical and Vocational,"# Canada Way,  Burnaby,  British Columbia,  Canada,",2019-08-14,107 3790,ESDC,bc
243,243,AVAI,Cambria College - Vancouver,Technical and Vocational,"549 Howe Street,  Vancouver,  British Columbia,  Canada,  ",2019-08-28,6044165522,ESDC,bc
244,244,AVAJ,CodeCore College - New Westminster,Technical and Vocational,"# 6th Ave,  New Westminster,  British Columbia,  Canada,  ",2019-08-28,600-628,ESDC,bc
245,245,AVAK,Medical Reception College - Langley,Technical and Vocational,"# Eastleigh Crescent,  Langley,  British Columbia,  Canada,",2019-08-28,301 20644,ESDC,bc
246,246,AVAL,Q College - Vancouver,Technical and Vocational," Terminal Ave,  Vancouver,  British Columbia,  Canada,",2019-08-28,700-333,ESDC,bc
247,247,AVAM,Lighthouse Labs - Victoria,Technical and Vocational,"838 Fort Street,  Victoria,  British Columbia,  Canada,",2019-09-18,,ESDC,bc
248,248,AVAO,The Cut Fashion Design Academy,Technical and Vocational,"1888 West 1st Avenue,  Vancouver,  British Columbia,  Canada,",2019-10-04,,ESDC,bc
249,249,AVAX,Justice Institute of British Columbia,Technical and Vocational,"715 Mcbride Blvd.,  New Westminster,  British Columbia,  Canada,  ",1993-02-22,(604)528-5588,ESDC,bc
250,250,AVBA,Nicola Valley Institute of Technology,Technical and Vocational,"Main Campus,  4155 Belshaw Street,  Merritt,  British Columbia,  Canada,  ",1995-09-01,2503783300,ESDC,bc
